DroneID,px,py,pz,vx,vy,vz,thrustZ
0,399.9808250041423,899.8134630342711,190.1810395244357,-0.25172723413568493,0.2301375324650838,-0.11763213651161947,14.903167214852868
0,399.9587208711433,899.8377527264859,190.17071026308528,-0.2210413299896669,0.2428969221479254,-0.10329261350418753,14.918329631460317
0,399.93980009490804,899.862696463668,190.16186858435054,-0.18920776235276798,0.24943737182164138,-0.08841678734746411,14.927808131000432
0,399.9241015329064,899.8877256062774,190.15453264632717,-0.1569856200167468,0.2502914260937242,-0.07335938023384339,14.932019427969564
0,399.91159545352673,901.9123304615496,190.14868855543307,-0.1250607937962359,20.246048552721586,-0.05844090894100079,14.931441131369255
0,399.90219144687705,905.6827308563617,190.14429406312567,-0.0940400664966499,37.70400394812137,-0.04394492307390761,14.926595697112298
0,399.8957467053325,910.9373005919333,190.14128243540188,-0.0644474154457515,52.54569735571609,-0.030116277237824757,14.918035195233852
0,399.89207446877936,917.4126368772053,190.1395663992606,-0.03672236553137114,64.7533628527197,-0.017160361412832236,14.906327109651105
0,399.89095244808294,924.8490178878375,190.13904207898915,-0.01122020696389605,74.36381010632188,-0.005243202714247882,14.892041344337482
0,399.8921310606325,932.9952045662454,190.13959284463357,0.011786125495664497,81.46186678408004,0.0055076564441086506,14.875738567103923
0,399.89534133329744,941.6125605742983,190.1410930050499,0.03210272664962821,86.17356008052909,0.015001604163356573,14.85795998143313
0,399.9003023502122,950.4784807300063,190.14341128825416,0.049610169147513636,88.65920155707965,0.023182832042619297,14.839218578605276
0,399.90672814498515,959.3891331211719,190.14641406215154,0.06425794772933874,89.10652391165658,0.03002773897390853,14.8199918871736
0,399.9143339587493,968.1615332615231,190.1499682589235,0.07605813764117886,87.72400140351218,0.03554196771971759,14.800716205084527
0,399.9228418065369,976.6349800550064,190.15394397619465,0.08507847787626058,84.73446793483292,0.039757172711579636,14.781782271649902
0,399.93198531442977,984.6718929227513,190.158216737433,0.09143507892874728,80.36912867744947,0.04272761238341373,14.76353231234867
0,399.9415138085255,992.1580972261485,190.16266940272394,0.09528494095706089,74.86204303397126,0.04452665290924794,14.746258369125854
0,399.95119565374716,999.0026111259936,190.167193728996,0.096818452216544,68.4451389984513,0.0452432627208078,14.730201812464323
0,399.96082085573687,1005.1369913206687,190.1716915858858,0.09625201989734665,61.343801946751114,0.04497856889805278,14.715553918930755
0,399.97020295239963,997.2599768463784,190.1760758396563,0.09382096662758904,-27.400231536215497,0.043842537705098494,14.70245738899549
0,399.979180233037,994.8670232922157,190.18027092289816,0.08977280637405322,-23.929535541628198,0.041950832418626516,14.69100867447343
0,399.98761633241236,992.8319776513192,190.18421311213626,0.0843609937534154,-20.350456408964323,0.03942189238100757,14.681260982677578
0,399.9954002545394,991.1573639924253,190.18785053894624,0.07783922127057946,-16.74613658893864,0.03637426809978095,14.673227825019701
0,400.0024458865488,989.8382285106317,190.19114296278423,0.07045632009383955,-13.191354817936913,0.032924238379890315,14.666886981011618
0,400.0086910667462,988.86303624335,190.1940613354905,0.06245180197407027,-9.751922672816642,0.029183727062523257,14.662184754077483
0,400.0140962730543,988.2146037597114,190.19658718839827,0.05405206308092475,-6.484324836386211,0.02525852907775642,14.65904040293475
0,400.01864299856175,987.8710453324667,190.19871187322792,0.045467255074767635,-3.4355842724472936,0.021246848296475218,14.657350641188557
0,400.02233188004385,987.8067122308121,190.2004356875445,0.03688881482111006,-0.6433310165462514,0.017238143165933556,14.656994107871522
0,400.0251806432337,987.9931070820511,190.20176691458312,0.028487631898088207,1.863948512389599,0.013312270385998182,14.657835722617563
0,400.02722192548526,988.3997576741835,190.20272080577928,0.020412822515555717,4.066505921324489,0.009538911961534644,14.659730850671647
0,400.0285010324536,988.9950370496715,190.2033185324656,0.012791069683510233,5.952793754879834,0.005977266863115136,14.66252921471986
0,400.0290736806963,989.7469192174474,190.2035861309894,0.005726482426545384,7.51882167775835,0.0026759852379289743,14.666078502308519
0,400.0290037728458,990.6236622363115,190.20355346305087,-6.9907850487655E-4,8.767430188641315,-3.266793853315287E-4,14.670227629174885
0,400.02836124637577,991.5944127551039,190.20325321043143,-0.006425264700179703,9.707505187923946,-0.003002526194402778,14.674829629925398
0,400.027220031135,992.6297282967897,190.20271992054944,-0.011412152407313797,10.353155416857941,-0.005332898819951875,14.679744157997323
0,400.02565614489725,993.70201561476,190.20198911651053,-0.015638862377536887,10.722873179701816,-0.007308040389045317,14.684839586581603
0,400.0237459502936,994.7858853065181,190.20109648257224,-0.01910194603671724,10.838696917581634,-0.008926339382987022,14.68999471105197
0,400.0215645907751,995.858424525025,190.20007713326925,-0.02181359518484877,10.7253921850693,-0.010193493029916208,14.695100061357763
0,400.01918461778973,996.8993910697241,190.1989649718932,-0.02379972985348199,10.409665446990232,-0.011121613760574408,14.700058839737135
0,400.0166748162337,997.8913333615941,190.19779214162605,-0.025098015560390558,9.919422918699794,-0.011728302671417773,14.704787504961292
0,400.014099230519,998.8196418084327,190.19658857042154,-0.025755857147358993,9.283084468386331,-0.012035712045010492,14.709216029128967
